COLLEGE,DEPT,SSTS,CRN,COURSE,SEC,TITLE,PT TRM,CR,CONT,DAYS,TIME,LOCATION,SCD OVR,SD,INSM,IP,INSTRUCTOR,INS OVR,PRIMARY,% RESPONSE,SAPR,FEE,FEE DETL,MAX CAP,TERMS
College of Arts and Sciences,BLY,X,23751,BLY520,101,Biometry,1,4.0,4.0,TBA,TBA  TBA,TBA,,CE,WE,C,STAFF,,,,,15.00,ECPT,0,0
College of Arts and Sciences,BLY,X,25112,BLY525,101,Chemical Ecology,1,3.0,3.0,TBA,TBA  TBA,TBA,,LE,WE,C,STAFF,,,,IN,,,0,0
College of Arts and Sciences,BLY,A,24801,BLY526,101,Freshwater Ecology,1,3.0,5.0,T,1500  1700,ELSCB 0139,O,CE,WE,C,J McCreadie,O,Y,100,,,,5,0
College of Arts and Sciences,BLY,A,24801,BLY526,101,Freshwater Ecology,1,3.0,5.0,TR,1100  1150,ELSCB 0139,O,CE,WE,C,J McCreadie,O,Y,100,,,,5,0
College of Arts and Sciences,BLY,A,23717,BLY534,101,Plant Physiological Ecology,1,3.0,3.0,TR,0930  1045,ELSCB 0211,O,LE,WE,C,K Major,O,Y,100,IN,,,6,0
College of Arts and Sciences,BLY,A,20840,BLY535,101,Biology of Fungi,1,4.0,4.0,TR,0800  0915,ELSCB 0018,O,CE,WE,C,J Mata,O,Y,100,,,,5,0
College of Arts and Sciences,BLY,A,20840,BLY535,101,Biology of Fungi,1,4.0,4.0,W,1115  1315,ELSCB 0240,O,CE,WE,C,J Mata,O,Y,100,,,,5,0
College of Arts and Sciences,BLY,A,21194,BLY541,101,Biochemistry II,1,3.0,3.0,TR,0930  1045,CHEM 0101,O,LE,WE,C,L Yet,O,Y,100,,,,3,0
College of Arts and Sciences,BLY,A,21194,BLY541,101,Cross-listed with CH 541.101. Credit cannot be received for,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,21194,BLY541,101,both BLY 541.101 and CH 541.101.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,24906,BLY543,101,Lab Studies Biochemistry,1,2.0,8.0,TR,1400  1720,CHEM 0116,O,BE,WE,C,M Migaud,O,Y,100,,,,1,0
College of Arts and Sciences,BLY,A,24906,BLY543,101,Cross-listed with CH 543.101. Credit cannot be received for,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,24906,BLY543,101,both BLY 543.101 and CH 543.101.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,26541,BLY570,101,Herpetology,1,4.0,6.0,TR,1400  1515,ELSCB 0131,O,FWE,WE,C,J Strickland,O,Y,100,IN,,,5,0
College of Arts and Sciences,BLY,A,26541,BLY570,101,Herpetology,1,4.0,6.0,W,1325  1625,ELSCB 0139,O,FWE,WE,C,J Strickland,O,Y,100,IN,,,5,0
College of Arts and Sciences,BLY,A,22009,BLY585,501,Evolutionary Biology,1,3.0,3.0,TR,1730  1845,CEADR 131,O,LE,WE,C,J Strickland,O,Y,100,,,,5,0
College of Arts and Sciences,BLY,X,26678,BLY590,102,SpTp: Urban Ecosystem Ecology,1,4.0,4.0,TBA,TBA  TBA,TBA,,LE,WE,C,STAFF,,,,,,,0,0
College of Arts and Sciences,BLY,X,24626,BLY590,103,Sp Tp-Lab Curriculum Redesign,1,3.0,3.0,TBA,TBA  TBA,TBA,,LE,WE,C,STAFF,,,,,,,0,0
College of Arts and Sciences,BLY,X,25938,BLY590,104,SpTp:Applied Multivariate Stat,1,2.0,2.0,TBA,TBA  TBA,TBA,,LE,WE,C,STAFF,,,,,,,0,0
College of Arts and Sciences,BLY,A,26218,BLY590,105,SpTp: Biology Education,1,3.0,3.0,TR,1530  1645,ELSCB 0018,,LE,WE,C,J Henning,,Y,100,,,,15,0
College of Arts and Sciences,BLY,A,20240,BLY592,101,Seminar,1,1.0,1.0,W,1220  1310,ELSCB,,SME,WE,C,Major,,,,,,,20,0
College of Arts and Sciences,BLY,A,20899,BLY594,101,Directed Studies -,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,STAFF,,,,DP,,,5,0
College of Arts and Sciences,BLY,A,21171,BLY594,102,Directed Studies -,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,STAFF,,,,DP,,,5,0
College of Arts and Sciences,BLY,A,20241,BLY594,103,Directed Studies -,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,R Littlefield,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21172,BLY594,104,Directed Studies -,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,J McCreadie,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21328,BLY594,105,Directed Studies -,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,K Major,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21329,BLY594,106,Directed Studies -,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Mata,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21330,BLY594,107,Directed Studies -,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,S Ní Chadhain,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21331,BLY594,108,Directed Studies -,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,STAFF,,,,DP,,,5,0
College of Arts and Sciences,BLY,A,21332,BLY594,109,Directed Studies -,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,STAFF,,,,DP,,,5,0
College of Arts and Sciences,BLY,A,21333,BLY594,110,Directed Studies -,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Strickland,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21334,BLY594,111,Directed Studies -,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Strickland,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21335,BLY594,112,Directed Studies -,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Henning,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21336,BLY594,113,Directed Studies -,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,STAFF,,,,DP,,,5,0
College of Arts and Sciences,BLY,A,21337,BLY594,114,Directed Studies -,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,J McCreadie,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21338,BLY594,115,Directed Studies -,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,K Major,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21339,BLY594,116,Directed Studies -,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Mata,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21340,BLY594,117,Directed Studies -,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,S Ní Chadhain,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21341,BLY594,118,Directed Studies -,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,L Frost,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21739,BLY594,119,Directed Studies -,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,R Littlefield,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21740,BLY594,120,Directed Studies -,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Perez,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21824,BLY594,121,Directed Studies -,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Strickland,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22066,BLY594,122,Directed Studies -,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,STAFF,,,,DP,,,5,0
College of Arts and Sciences,BLY,A,22067,BLY594,123,Directed Studies -,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,R Littlefield,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22068,BLY594,124,Directed Studies -,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,J McCreadie,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22069,BLY594,125,Directed Studies -,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,K Major,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22070,BLY594,126,Directed Studies -,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Mata,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22071,BLY594,127,Directed Studies -,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,S Ní Chadhain,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22072,BLY594,128,Directed Studies -,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Perez,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22073,BLY594,129,Directed Studies -,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,L Frost,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22074,BLY594,130,Directed Studies -,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,T Tran,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22491,BLY594,131,Directed Studies -,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Perez,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22492,BLY594,132,Directed Studies -,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,STAFF,,,,DP,,,5,0
College of Arts and Sciences,BLY,A,22493,BLY594,133,Directed Studies -,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,STAFF,,,,DP,,,5,0
College of Arts and Sciences,BLY,A,26160,BLY594,135,Directed Studies -,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,T Tran,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,26161,BLY594,136,Directed Studies -,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,STAFF,,,,DP,,,5,0
College of Arts and Sciences,BLY,A,20900,BLY599,101,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,J Henning,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,20242,BLY599,102,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,STAFF,,,,DP,,,5,0
College of Arts and Sciences,BLY,A,21173,BLY599,103,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,STAFF,,,,DP,,,5,0
College of Arts and Sciences,BLY,A,20243,BLY599,104,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,STAFF,,,,DP,,,5,0
College of Arts and Sciences,BLY,A,21314,BLY599,105,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,STAFF,,,,DP,,,5,0
College of Arts and Sciences,BLY,A,21315,BLY599,106,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,R Littlefield,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21316,BLY599,107,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,STAFF,,,,DP,,,5,0
College of Arts and Sciences,BLY,A,21317,BLY599,108,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,STAFF,,,,DP,,,5,0
College of Arts and Sciences,BLY,A,21318,BLY599,109,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,STAFF,,,,DP,,,5,0
College of Arts and Sciences,BLY,A,21319,BLY599,110,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,STAFF,,,,DP,,,5,0
College of Arts and Sciences,BLY,A,21320,BLY599,111,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,STAFF,,,,DP,,,5,0
College of Arts and Sciences,BLY,A,21321,BLY599,112,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,J Perez,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21322,BLY599,113,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,STAFF,,,,DP,,,5,0
College of Arts and Sciences,BLY,A,21323,BLY599,114,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,STAFF,,,,DP,,,5,0
College of Arts and Sciences,BLY,A,21324,BLY599,115,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,STAFF,,,,DP,,,5,0
College of Arts and Sciences,BLY,A,21325,BLY599,116,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,R Littlefield,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,21326,BLY599,117,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,STAFF,,,,DP,,,5,0
College of Arts and Sciences,BLY,A,21327,BLY599,118,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,STAFF,,,,DP,,,5,0
College of Arts and Sciences,BLY,A,22078,BLY599,119,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,J Strickland,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22079,BLY599,120,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,J Strickland,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22080,BLY599,121,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,R Littlefield,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22081,BLY599,122,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,S Ní Chadhain,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22082,BLY599,123,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,J Henning,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22083,BLY599,124,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,J Perez,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22084,BLY599,125,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,R Littlefield,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22085,BLY599,126,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,J Henning,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,22086,BLY599,127,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,STAFF,,,,DP,,,5,0
College of Arts and Sciences,BLY,A,22087,BLY599,128,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,STAFF,,,,DP,,,5,0
College of Arts and Sciences,BLY,A,22088,BLY599,129,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,STAFF,,,,DP,,,5,0
College of Arts and Sciences,BLY,A,22089,BLY599,130,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,S Ní Chadhain,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,26159,BLY599,134,Thesis,1,1.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,STAFF,,,,DP,,,5,0
